#Query_id,Hit_xid,Hit_tcid,Hit_desc,Match_length,e-value,%_identity,Query_Length,Hit_Length,Q_start,Q_end,S_start,S_end,Query_Coverage,Hit_Coverage,Query_n_TMS,Hit_n_TMS,TM_Overlap_Score,Family_Abrv,Predicted_Substrate,Query_Pfam,Subject_Pfam,Fusion
YP_501166.1,Q97PQ1,2.A.4.7.6,gnl|BL_ORD_ID|17588 gnl|TC-DB|Q97PQ1|2.A.4.7.6 Cation efflux family protein OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) GN=SP_1552 PE=4 SV=1,281,3.89881e-74,39,288,394,6,285,7,287,96.9,71.1,7,5,4.3,CDF,CHEBI:29035;manganese(2+),"PF01545,PF16916","PF01545,PF16916",False
YP_500990.1,D4G632,2.A.6.3.9,gnl|BL_ORD_ID|3196 gnl|TC-DB|D4G632|2.A.6.3.9 Uncharacterized protein OS=Bacillus subtilis subsp. natto (strain BEST195) GN=yerP PE=4 SV=2,1055,0.0,46,1055,1056,1,1051,4,1049,99.5,99.0,12,12,9.05,RND,CHEBI:29681;surfactin,"PF00873,PF03176,PF03176,PF02355,PF02355","PF00873,PF02355,PF02355",False
YP_501322.1,QWF26000,2.A.6.5.15,gnl|BL_ORD_ID|19728 gnl|TC-DB|QWF26000.1|2.A.6.5.15 fatty acid efflux MMPL transporter FarE [Staphylococcus aureus subsp. aureus RN4220],822,0.0,100,822,829,1,822,8,829,99.9,99.0,13,13,13.05,RND,CHEBI:24024;fatty acid,"PF03176,PF03176","PF03176,PF03176",False
YP_501301.1,P96661,2.A.7.3.31,gnl|BL_ORD_ID|11749 gnl|TC-DB|P96661|2.A.7.3.31 Uncharacterized transporter ydeD OS=Bacillus subtilis (strain 168) GN=ydeD PE=3 SV=1,300,2.20056e-92,44,311,319,12,311,6,305,96.1,93.7,10,10,8.9,DMT,None,"PF00892,PF00892","PF00892,PF00892",False
YP_498666.1,P96680,2.A.7.3.32,gnl|BL_ORD_ID|11751 gnl|TC-DB|P96680|2.A.7.3.32 Uncharacterized transporter ydfC OS=Bacillus subtilis (strain 168) GN=ydfC PE=3 SV=1,281,2.36124e-88,43,290,306,1,281,1,280,96.6,91.2,10,10,9.2,DMT,None,"PF00892,PF00892","PF00892,PF00892",False
YP_500985.1,O07881,2.A.7.5.1,gnl|BL_ORD_ID|6815 gnl|TC-DB|O07881|2.A.7.5.1 GLUCOSE UPTAKE PROTEIN - Staphylococcus xylosus.,284,5.03817e-148,73,287,288,4,287,1,284,98.6,98.3,10,10,9.1,DMT,CHEBI:5418;glucose,PF06800,PF06800,False
YP_498836.1,Q9X4M3,2.A.7.5.2,gnl|BL_ORD_ID|19381 gnl|TC-DB|Q9X4M3|2.A.7.5.2 PUTATIVE RIBOSE TRANSPORTER RBSU - Lactobacillus sakei.,294,3.26909e-116,55,293,294,1,293,1,294,99.7,99.7,10,10,8.9,DMT,CHEBI:10410;beta-D-ribopyranose,PF06800,PF06800,False
YP_501479.1,P27844,2.A.7.7.2,gnl|BL_ORD_ID|9632 gnl|TC-DB|P27844|2.A.7.7.2 Protein rarD OS=Escherichia coli (strain K12) GN=rarD PE=1 SV=2,282,4.6947900000000003e-70,38,302,296,6,285,7,283,92.4,93.2,10,10,8.4,DMT,CHEBI:3603;chloramphenicol,"PF00892,PF00892","PF00892,PF00892",False
YP_499184.1,Q3SAW5,2.A.7.21.4,gnl|BL_ORD_ID|13527 gnl|TC-DB|Q3SAW5|2.A.7.21.4 Orotate transporter - Lactococcus lactis subsp. lactis bv. diacetylactis.,296,1.2272599999999999e-49,36,297,307,2,295,14,305,98.7,94.8,9,10,7.8,DMT,CHEBI:30839;orotate,"PF04657,PF04657","PF04657,PF04657",False
YP_501077.1,A9T501,2.A.7.26.4,gnl|BL_ORD_ID|961 gnl|TC-DB|A9T501|2.A.7.26.4 Predicted protein OS=Physcomitrella patens subsp. patens GN=PHYPADRAFT_88158 PE=3 SV=1,102,2.2268900000000001e-29,50,108,197,5,105,12,112,92.6,50.8,4,4,3.6,DMT,None,PF02694,PF02694,False
YP_499300.1,Q7V7U0,2.A.7.28.11,"gnl|BL_ORD_ID|15602 gnl|TC-DB|Q7V7U0|2.A.7.28.11 Integral membrane protein, DUF6 OS=Prochlorococcus marinus (strain MIT 9313) GN=PMT_0643 PE=4 SV=1",227,4.22469e-22,28,244,304,24,244,78,302,90.2,73.7,8,10,6.2,DMT,None,"PF00892,PF00892","PF00892,PF00892",False
YP_500503.1,WP_110940721,2.A.7.44.11,gnl|BL_ORD_ID|21752 gnl|TC-DB|WP_110940721.1|2.A.7.44.11 metal-dependent hydrolase [Geosporobacter subterraneus],310,1.67606e-26,28,325,317,1,305,1,299,93.5,94.0,6,6,3.7,DMT,None,PF04307,PF04307,False
YP_501265.1,P12012,2.A.8.1.1,gnl|BL_ORD_ID|9054 gnl|TC-DB|P12012|2.A.8.1.1 GLUCONATE PERMEASE - Bacillus subtilis.,447,0.0,63,452,448,7,452,2,448,98.5,99.6,12,11,11.2,GntP,CHEBI:24265;gluconate,"PF02447,PF03600","PF02447,PF03600",False
YP_499433.1,O32105,2.A.8.1.12,gnl|BL_ORD_ID|7087 gnl|TC-DB|O32105|2.A.8.1.12 Putative amino acid transporter yuiF OS=Bacillus subtilis GN=yuiF PE=4 SV=1,446,2.90687e-143,48,438,442,2,438,1,442,99.5,99.8,12,12,9.8,GntP,CHEBI:5733;histidine,"PF03553,PF13726,PF06808","PF03553,PF13726,PF03600,PF06808",False
YP_500806.1,P54544,2.A.9.3.3,gnl|BL_ORD_ID|10946 gnl|TC-DB|P54544|2.A.9.3.3 Membrane protein oxaA 2 OS=Bacillus subtilis GN=oxaA2 PE=3 SV=1,235,4.02898e-47,34,290,275,30,256,38,266,77.9,82.9,6,5,3.95,YidC/Alb3/Oxa1,CHEBI:8526;protein polypeptide chain,PF02096,PF02096,False
YP_501395.1,P42308,2.A.11.1.2,gnl|BL_ORD_ID|10456 gnl|TC-DB|P42308|2.A.11.1.2 CITRATE TRANSPORTER - Bacillus subtilis.,448,2.48287e-89,33,456,426,8,455,2,425,98.0,99.3,14,11,8.1,CitMHS,"CHEBI:34552;barium(2+), CHEBI:34982;strontium(2+), CHEBI:3308;calcium(2+), CHEBI:5584;hydron","PF03600,PF03606","PF03600,PF03553",False
YP_498669.1,P33231,2.A.14.1.1,gnl|BL_ORD_ID|9896 gnl|TC-DB|P33231|2.A.14.1.1 L-LACTATE PERMEASE - Escherichia coli.,534,1.04355e-144,43,530,551,7,523,9,539,97.4,96.2,16,18,11.55,LctP,"CHEBI:29805;glycolate, CHEBI:24996;lactate",PF02652,PF02652,False
YP_501110.1,P33231,2.A.14.1.1,gnl|BL_ORD_ID|9896 gnl|TC-DB|P33231|2.A.14.1.1 L-LACTATE PERMEASE - Escherichia coli.,541,1.1168799999999999e-144,45,532,551,6,531,8,541,98.7,96.7,13,18,11.2,LctP,"CHEBI:29805;glycolate, CHEBI:24996;lactate",PF02652,PF02652,False
YP_499874.1,P54417,2.A.15.1.1,gnl|BL_ORD_ID|10938 gnl|TC-DB|P54417|2.A.15.1.1 GLYCINE BETAINE TRANSPORTER OPUD - Bacillus subtilis.,496,0.0,56,548,512,12,505,3,492,90.0,95.5,12,12,11.15,BCCT,"CHEBI:9175;sodium(1+), CHEBI:3073;glycine betaine, CHEBI:16457;S,S-dimethyl-beta-propiothetin, CHEBI:4623;(carboxymethyl)(dimethyl)sulfonium",PF02028,PF02028,False
YP_500912.1,Q6IUV3,2.A.15.1.12,gnl|BL_ORD_ID|14825 gnl|TC-DB|Q6IUV3|2.A.15.1.12 BetH OS=Halobacillus trueperi OX=156205 GN=betH PE=3 SV=1,489,0.0,63,520,505,4,491,2,490,93.7,96.6,12,12,10.85,BCCT,CHEBI:3073;glycine betaine,PF02028,PF02028,False
YP_501390.2,B7L6S9,2.A.15.2.3,gnl|BL_ORD_ID|2026 gnl|TC-DB|B7L6S9|2.A.15.2.3 YeaV protein OS=Escherichia coli (strain 55989 / EAEC) OX=585055 GN=yeaV PE=3 SV=1,459,3.35522e-103,36,540,481,51,507,2,444,84.4,91.9,12,10,4.9,BCCT,None,PF02028,PF02028,False
YP_499675.1,Q9A061,2.A.16.6.1,gnl|BL_ORD_ID|17700 gnl|TC-DB|Q9A061|2.A.16.6.1 Putative exfoliative toxin OS=Streptococcus pyogenes serotype M1 GN=M5005_Spy0720 PE=4 SV=1,303,4.800199999999999e-72,41,315,302,3,304,4,302,95.6,98.7,10,10,8.7,TDT,CHEBI:22563;anion,PF03595,PF03595,False
YP_499298.1,Q5KYD1,2.A.17.1.7,gnl|BL_ORD_ID|14405 gnl|TC-DB|Q5KYD1|2.A.17.1.7 Di-tripeptide ABC transporter (Permease) OS=Geobacillus kaustophilus (strain HTA426) GN=GK2020 PE=3 SV=1,492,7.50336e-171,51,501,496,14,501,13,496,97.2,97.4,13,14,10.05,POT/PTR,CHEBI:7990;peptide,"PF00854,PF07690","PF00854,PF07690",False
YP_499229.1,D9RF44,2.A.20.1.7,gnl|BL_ORD_ID|3515 gnl|TC-DB|D9RF44|2.A.20.1.7 Low-affinity inorganic phosphate transporter OS=Staphylococcus aureus (strain JKD6159) GN=pitA PE=4 SV=1,335,0.0,100,335,335,1,335,1,335,99.7,99.7,8,8,8.6,PiT,CHEBI:7793;phosphate(3-),"PF01384,PF01384","PF01384,PF01384",False
YP_500611.1,Q7A4Q7,2.A.21.2.2,gnl|BL_ORD_ID|15371 gnl|TC-DB|Q7A4Q7|2.A.21.2.2 Sodium/proline symporter OS=Staphylococcus aureus (strain N315) GN=putP PE=1 SV=1,512,0.0,100,512,512,1,512,1,512,99.8,99.8,13,13,13.55,SSS,"CHEBI:9175;sodium(1+), CHEBI:26271;proline",PF00474,PF00474,False
YP_498884.1,Q38V35,2.A.21.3.20,gnl|BL_ORD_ID|13429 gnl|TC-DB|Q38V35|2.A.21.3.20 Putative Solute:Na(+) symporter OS=Lactobacillus sakei subsp. sakei (strain 23K) GN=LCA_1642 PE=3 SV=1,494,0.0,59,510,500,1,493,1,491,96.5,98.0,13,13,12.8,SSS,CHEBI:45744;N-acetyl-beta-neuraminic acid,PF00474,PF00474,False
YP_499005.1,Q9KDT3,2.A.22.5.3,gnl|BL_ORD_ID|18347 gnl|TC-DB|Q9KDT3|2.A.22.5.3 Transporter OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=BH1128 PE=3 SV=1,446,3.6931700000000005e-102,38,445,453,5,440,9,445,97.8,96.2,11,11,11.0,NSS,"CHEBI:49766;sodium(1+), CHEBI:25512;neurotransmitter","PF00209,PF00209","PF00209,PF00209",False
YP_501129.1,P24943,2.A.23.1.2,gnl|BL_ORD_ID|9515 gnl|TC-DB|P24943|2.A.23.1.2 PROTON/SODIUM-GLUTAMATE SYMPORT PROTEIN (GLUTAMATE-ASPARTATE CARRIER PROTEIN) - Bacillus stearothermophilus.,420,1.32666e-170,55,425,421,6,425,2,417,98.6,98.6,10,11,8.65,DAACS,"CHEBI:9175;sodium(1+), CHEBI:5584;hydron, CHEBI:29987;glutamate(2-), CHEBI:29995;aspartate(2-)",PF00375,PF00375,False
YP_498956.1,P54596,2.A.23.1.4,gnl|BL_ORD_ID|10949 gnl|TC-DB|P54596|2.A.23.1.4 Hypothetical symporter yhcL - Bacillus subtilis.,452,0.0,62,462,463,1,451,1,451,97.4,97.2,11,11,11.45,DAACS,"CHEBI:5584;hydron, CHEBI:4052;cystine, CHEBI:9095;selenocystine",PF00375,PF00375,False
YP_499502.1,P30145,2.A.25.1.2,gnl|BL_ORD_ID|9710 gnl|TC-DB|P30145|2.A.25.1.2 SODIUM/PROTON-DEPENDENT ALANINE CARRIER PROTEIN - Bacillus PS3 (Thermophilic bacterium PS-3).,479,1.55014e-139,47,522,445,44,521,1,443,91.4,99.3,11,9,7.0,AGCS,"CHEBI:9175;sodium(1+), CHEBI:5584;hydron, CHEBI:2539;alanine",PF01235,PF01235,False
YP_499882.1,Q45068,2.A.25.1.5,gnl|BL_ORD_ID|13616 gnl|TC-DB|Q45068|2.A.25.1.5 Amino-acid carrier protein AlsT OS=Bacillus subtilis (strain 168) GN=alsT PE=2 SV=1,456,6.1009e-176,55,486,465,11,466,4,449,93.6,95.7,11,11,8.05,AGCS,CHEBI:2539;alanine,PF01235,PF01235,False
YP_499938.1,P19072,2.A.26.1.1,gnl|BL_ORD_ID|9300 gnl|TC-DB|P19072|2.A.26.1.1 BRANCHED CHAIN AMINO ACID TRANSPORT SYSTEM II CARRIER PROTEIN (LIV-II) - Pseudomonas aeruginosa.,428,2.38295e-93,39,447,437,8,429,12,421,94.2,93.6,12,12,7.9,LIVCS,"CHEBI:9175;sodium(1+), CHEBI:22918;branched-chain amino acid",PF05525,PF05525,False
YP_498874.1,P19072,2.A.26.1.1,gnl|BL_ORD_ID|9300 gnl|TC-DB|P19072|2.A.26.1.1 BRANCHED CHAIN AMINO ACID TRANSPORT SYSTEM II CARRIER PROTEIN (LIV-II) - Pseudomonas aeruginosa.,429,1.27101e-86,34,425,437,1,423,15,435,99.3,96.1,11,12,9.4,LIVCS,"CHEBI:9175;sodium(1+), CHEBI:22918;branched-chain amino acid",PF05525,PF05525,False
YP_498750.1,F2HK99,2.A.26.1.9,gnl|BL_ORD_ID|4176 gnl|TC-DB|F2HK99|2.A.26.1.9 BrnQ protein OS=Lactococcus lactis subsp. lactis (strain CV56) GN=brnQ PE=4 SV=1,437,0.0,62,451,456,1,437,1,437,96.7,95.6,12,12,10.85,LIVCS,CHEBI:22918;branched-chain amino acid,PF05525,PF05525,False
YP_501083.1,Q9HZ58,2.A.27.1.3,"gnl|BL_ORD_ID|18237 gnl|TC-DB|Q9HZ58|2.A.27.1.3 Glutamate/sodium ion symporter, GltS OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gltS PE=4 SV=1",403,8.74932e-105,41,402,404,2,402,4,404,99.5,99.0,11,11,9.7,ESS,CHEBI:21301;L-glutamate(1-),PF03616,PF03616,False
YP_501057.1,Q9K0A9,2.A.28.2.4,gnl|BL_ORD_ID|18320 gnl|TC-DB|Q9K0A9|2.A.28.2.4 Transporter OS=Neisseria meningitidis serogroup B GN=NMB0705 PE=1 SV=1,306,6.046299999999999e-110,52,305,315,1,304,3,308,99.3,96.8,10,10,9.65,BASS,"CHEBI:9175;sodium(1+), CHEBI:3098;bile acid","PF01758,PF13593","PF01758,PF13593",False
YP_501034.1,P54571,2.A.35.1.2,gnl|BL_ORD_ID|10947 gnl|TC-DB|P54571|2.A.35.1.2 HYPOTHETICAL NA+/H+ ANTIPORTER IN ANSB-SPOIIM INTERGENIC REGION - Bacillus subtilis.,464,3.49905e-97,34,466,468,4,463,5,460,98.5,97.2,11,12,10.55,NhaC,"CHEBI:9175;sodium(1+), CHEBI:5584;hydron, CHEBI:15595;malate(2-), CHEBI:24996;lactate",PF03553,"PF03553,PF03553",False
YP_499194.1,O32212,2.A.36.3.2,gnl|BL_ORD_ID|7097 gnl|TC-DB|O32212|2.A.36.3.2 YvgP protein - Bacillus subtilis.,674,4.4137499999999996e-108,32,667,670,3,664,16,667,99.1,97.2,11,12,9.7,CPA1,"CHEBI:30143;lithium(1+), CHEBI:9175;sodium(1+), CHEBI:8345;potassium(1+), CHEBI:49847;rubidium(1+), CHEBI:5584;hydron",PF00999,PF00999,False
YP_501193.1,O32212,2.A.36.3.2,gnl|BL_ORD_ID|7097 gnl|TC-DB|O32212|2.A.36.3.2 YvgP protein - Bacillus subtilis.,689,9.352560000000001e-107,31,692,670,1,680,1,659,98.1,98.2,11,12,8.75,CPA1,"CHEBI:30143;lithium(1+), CHEBI:9175;sodium(1+), CHEBI:8345;potassium(1+), CHEBI:49847;rubidium(1+), CHEBI:5584;hydron",PF00999,PF00999,False
YP_499499.1,P26235,2.A.37.2.1,gnl|BL_ORD_ID|9578 gnl|TC-DB|P26235|2.A.37.2.1 NA(+)/H(+) ANTIPORTER - Enterococcus hirae.,408,8.90252e-30,24,614,383,1,388,1,374,63.0,97.4,11,13,5.2,CPA2,"CHEBI:9175;sodium(1+), CHEBI:5584;hydron","PF00999,PF02080,PF02254",PF00999,False
YP_499705.1,P39766,2.A.40.1.4,gnl|BL_ORD_ID|10300 gnl|TC-DB|P39766|2.A.40.1.4 Uracil permease OS=Bacillus subtilis (strain 168) GN=pyrP PE=1 SV=2,420,4.0294400000000004e-178,60,435,435,15,433,8,425,96.1,95.9,11,12,9.1,NAT/NCS2,CHEBI:9882;uracil,PF00860,PF00860,False
YP_498962.1,P42086,2.A.40.3.1,gnl|BL_ORD_ID|10438 gnl|TC-DB|P42086|2.A.40.3.1 XANTHINE PERMEASE - Bacillus subtilis.,411,5.42967e-161,57,422,438,2,410,7,417,96.7,93.6,13,13,11.15,NAT/NCS2,CHEBI:10059;9H-xanthine,PF00860,PF00860,False
YP_500981.1,O34987,2.A.40.7.2,gnl|BL_ORD_ID|7166 gnl|TC-DB|O34987|2.A.40.7.2 Hypoxanthine/guanine permease (Hypothetical protein) - Bacillus subtilis.,390,0.0,66,392,440,1,390,53,439,99.2,87.7,12,12,10.05,NAT/NCS2,"CHEBI:5564;guanosine, CHEBI:5841;hypoxanthine",PF00860,PF00860,False
YP_499074.1,P39141,2.A.41.1.2,gnl|BL_ORD_ID|10240 gnl|TC-DB|P39141|2.A.41.1.2 PYRIMIDINE NUCLEOSIDE TRANSPORT PROTEIN - Bacillus subtilis.,402,1.84427e-170,63,404,393,1,401,1,390,99.0,99.0,12,10,7.0,CNT,"CHEBI:5584;hydron, CHEBI:8675;pyrimidine","PF07662,PF01773","PF07662,PF01773",False
YP_498883.1,P39141,2.A.41.1.2,gnl|BL_ORD_ID|10240 gnl|TC-DB|P39141|2.A.41.1.2 PYRIMIDINE NUCLEOSIDE TRANSPORT PROTEIN - Bacillus subtilis.,406,3.38678e-124,46,406,393,1,405,1,392,99.5,99.5,9,10,7.55,CNT,"CHEBI:5584;hydron, CHEBI:8675;pyrimidine","PF07662,PF01773","PF07662,PF01773",False
YP_499208.1,P42312,2.A.41.1.3,gnl|BL_ORD_ID|10457 gnl|TC-DB|P42312|2.A.41.1.3 Hypothetical transport protein yxjA - Bacillus subtilis.,409,3.07928e-116,46,409,397,1,409,1,397,99.8,99.7,11,11,8.6,CNT,CHEBI:8639;7H-purine,"PF07662,PF01773","PF07662,PF01773",False
YP_500394.1,P30329,2.A.45.1.1,gnl|BL_ORD_ID|9713 gnl|TC-DB|P30329|2.A.45.1.1 ARSENICAL PUMP MEMBRANE PROTEIN - Staphylococcus aureus.,429,0.0,81,430,429,2,430,1,429,99.5,99.8,13,11,11.45,ArsB,CHEBI:5584;hydron,"PF02040,PF03600","PF02040,PF03600,PF00939",False
YP_500627.1,Q2FFH9,2.A.47.1.11,gnl|BL_ORD_ID|13216 gnl|TC-DB|Q2FFH9|2.A.47.1.11 Sodium-dependent dicarboxylate transporter sdcS - Staphylococcus aureus (strain USA300).,520,0.0,100,520,520,1,520,1,520,99.8,99.8,15,15,14.9,DASS,"CHEBI:30143;lithium(1+), CHEBI:9175;sodium(1+), CHEBI:23688;dicarboxylic acid dianion, CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:42511;fumarate(2-)","PF00939,PF03600","PF00939,PF03600",False
YP_499257.1,Q65NC0,2.A.47.1.13,gnl|BL_ORD_ID|14704 gnl|TC-DB|Q65NC0|2.A.47.1.13 Putative uncharacterized protein OS=Bacillus licheniformis (strain DSM 13 / ATCC 14580) GN=BL01772 PE=4 SV=1,521,2.57976e-47,26,517,546,8,504,39,521,95.9,88.3,15,14,6.9,DASS,"CHEBI:9175;sodium(1+), CHEBI:23688;dicarboxylic acid dianion, CHEBI:16452;oxaloacetate(2-), CHEBI:16810;2-oxoglutarate(2-), CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:42511;fumarate(2-)","PF00939,PF03600","PF00939,PF03600",False
YP_501478.1,Q41364,2.A.47.3.1,gnl|BL_ORD_ID|13580 gnl|TC-DB|Q41364|2.A.47.3.1 2-OXOGLUTARATE/MALATE TRANSLOCATOR PRECURSOR - Spinacia oleracea (Spinach).,467,3.5566300000000004e-153,46,472,569,8,472,105,569,98.3,81.5,15,14,10.75,DASS,CHEBI:16810;2-oxoglutarate(2-),"PF00939,PF03600","PF00939,PF03600",False
YP_501481.1,G8RFY4,2.A.52.1.5,gnl|BL_ORD_ID|4868 gnl|TC-DB|G8RFY4|2.A.52.1.5 HoxN/HupN/NixA family nickel/cobalt transporter OS=Staphylococcus aureus subsp. aureus M013 GN=M013TW_2680 PE=4 SV=1,338,0.0,98,338,350,1,338,13,350,99.7,96.3,8,8,7.9,NiCoT,CHEBI:25517;nickel(2+),PF03824,PF03824,False
YP_499601.1,Q89K67,2.A.55.2.6,gnl|BL_ORD_ID|15932 gnl|TC-DB|Q89K67|2.A.55.2.6 Probable manganese transport protein mntH OS=Bradyrhizobium japonicum GN=mntH PE=3 SV=1,434,2.09441e-135,51,450,450,13,444,24,447,95.8,94.0,11,11,8.6,Nramp,CHEBI:29035;manganese(2+),PF01566,PF01566,False
YP_500217.1,I4CVM2,2.A.55.3.5,gnl|BL_ORD_ID|5327 gnl|TC-DB|I4CVM2|2.A.55.3.5 Branched chain amino acids transporter OS=Pseudomonas stutzeri CCUG 29243 GN=A458_14500 PE=4 SV=1,391,4.30479e-149,51,409,406,20,409,14,404,95.1,96.1,11,11,11.35,Nramp,None,PF01566,PF01566,False
YP_498664.1,RLG13389,2.A.58.2.7,gnl|BL_ORD_ID|19917 gnl|TC-DB|RLG13389|2.A.58.2.7 Na/Pi cotransporter family protein [Candidatus Nanohaloarchaeota archaeon],533,7.02059e-115,38,553,535,6,531,10,530,94.9,97.2,9,8,7.95,PNaS,None,"PF02690,PF02690,PF01895","PF02690,PF02690,PF01895,PF01895",False
YP_498905.1,Q2G140,2.A.66.1.13,gnl|BL_ORD_ID|13239 gnl|TC-DB|Q2G140|2.A.66.1.13 Multidrug export protein mepA - Staphylococcus aureus (strain NCTC 8325).,451,0.0,100,451,451,1,451,1,451,99.8,99.8,12,12,13.65,MOP,"CHEBI:29696;tigecycline, CHEBI:87211;fluoroquinolone antibiotic","PF01554,PF01554,PF14667","PF01554,PF01554,PF14667",False
YP_499056.1,Q00758,2.A.66.2.14,gnl|BL_ORD_ID|11982 gnl|TC-DB|Q00758|2.A.66.2.14 Stage V sporulation protein B OS=Bacillus subtilis GN=spoVB PE=2 SV=1,527,4.20039e-21,23,508,518,4,500,3,515,97.6,98.8,14,14,8.6,MOP,CHEBI:25053;lipooligosaccharide,"PF01943,PF14667","PF01943,PF14667,PF01554,PF03023",False
YP_500374.1,Q00758,2.A.66.2.14,gnl|BL_ORD_ID|11982 gnl|TC-DB|Q00758|2.A.66.2.14 Stage V sporulation protein B OS=Bacillus subtilis GN=spoVB PE=2 SV=1,368,6.42603e-16,20,553,518,8,369,7,351,65.3,66.4,14,14,10.0,MOP,CHEBI:25053;lipooligosaccharide,"PF01943,PF14667,PF01554,PF03023","PF01943,PF14667,PF01554,PF03023",False
YP_498693.1,Q8KUK6,2.A.66.2.16,gnl|BL_ORD_ID|16469 gnl|TC-DB|Q8KUK6|2.A.66.2.16 CpsU OS=Streptococcus thermophilus GN=cpsU PE=4 SV=1,459,3.0902600000000004e-85,32,476,471,8,464,5,462,95.8,97.0,14,14,11.45,MOP,"CHEBI:61650;[3)-beta-D-galactopyranuronosyl-(1->3)-2-acetamido-4-amino-2,4,6-trideoxy-alpha-D-glucopyranosyl-(1->4)-beta-D-galactopyranurosyl-(1->]n","PF01943,PF14667","PF14667,PF01943,PF13440,PF03023",False
YP_501232.1,Q5F721,2.A.68.1.2,gnl|BL_ORD_ID|14338 gnl|TC-DB|Q5F721|2.A.68.1.2 Antibiotic resistance efflux pump component - Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090).,509,1.6531700000000002e-122,38,512,522,14,510,11,518,96.9,97.1,11,12,7.7,AbgT,CHEBI:23888;drug,"PF03806,PF03553","PF03806,PF03606",False
YP_500987.1,Q58437,2.A.69.4.2,gnl|BL_ORD_ID|14214 gnl|TC-DB|Q58437|2.A.69.4.2 Uncharacterized transporter MJ1031 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) GN=MJ1031 PE=3 SV=1,312,1.81588e-17,22,296,308,1,291,9,302,98.0,95.1,9,10,7.65,AEC,None,PF03547,"PF03547,PF03547",False
YP_499383.1,P11667,2.A.75.1.2,gnl|BL_ORD_ID|9046 gnl|TC-DB|P11667|2.A.75.1.2 Hypothetical protein yggA - Escherichia coli.,201,4.7582600000000004e-26,32,205,211,1,196,1,198,95.1,93.4,6,6,5.55,LysE,"CHEBI:25094;lysine, CHEBI:2643;arginine, CHEBI:5733;histidine",PF01810,PF01810,False
YP_499317.1,W4C0M8,2.A.79.1.7,gnl|BL_ORD_ID|20628 gnl|TC-DB|W4C0M8|2.A.79.1.7 Uncharacterized protein OS=Paenibacillus sp. FSL H8-237 GN=C171_23415 PE=4 SV=1,131,3.80383e-37,46,164,142,11,141,8,137,79.3,90.8,5,5,4.0,ThrE,None,"PF12821,PF06738","PF12821,PF06738",False
YP_499139.1,W4C0M8,2.A.79.1.7,gnl|BL_ORD_ID|20628 gnl|TC-DB|W4C0M8|2.A.79.1.7 Uncharacterized protein OS=Paenibacillus sp. FSL H8-237 GN=C171_23415 PE=4 SV=1,135,3.49522e-34,41,150,142,4,138,2,134,89.3,93.0,5,5,4.05,ThrE,None,"PF12821,PF06738","PF12821,PF06738",False
YP_500498.1,P71083,2.A.85.4.2,gnl|BL_ORD_ID|11308 gnl|TC-DB|P71083|2.A.85.4.2 UPF0421 protein ygaE OS=Bacillus subtilis GN=ygaE PE=3 SV=1,346,5.93763e-68,35,347,353,1,342,14,353,98.3,96.0,3,3,2.0,ArAE,None,"PF06081,PF04632,PF13515","PF06081,PF04632",False
YP_500595.1,P71083,2.A.85.4.2,gnl|BL_ORD_ID|11308 gnl|TC-DB|P71083|2.A.85.4.2 UPF0421 protein ygaE OS=Bacillus subtilis GN=ygaE PE=3 SV=1,213,7.50712e-21,31,328,353,10,220,3,209,64.0,58.4,4,3,2.6,ArAE,None,"PF06081,PF04632,PF11744","PF06081,PF04632",False
YP_500124.1,P54538,2.A.85.4.4,gnl|BL_ORD_ID|10945 gnl|TC-DB|P54538|2.A.85.4.4 Hypothetical protein yqjA - Bacillus subtilis.,315,4.87747e-77,40,326,322,7,320,2,316,96.0,97.5,5,5,3.6,ArAE,None,"PF06081,PF11728","PF11728,PF06081,PF13515",False
YP_499885.1,O32095,2.A.86.1.8,gnl|BL_ORD_ID|7086 gnl|TC-DB|O32095|2.A.86.1.8 UPF0118 membrane protein yueF OS=Bacillus subtilis GN=yueF PE=3 SV=1,350,1.82036e-80,34,402,369,31,380,8,356,86.8,94.3,8,8,8.2,AI-2E,None,PF01594,PF01594,False
YP_499501.1,O32095,2.A.86.1.8,gnl|BL_ORD_ID|7086 gnl|TC-DB|O32095|2.A.86.1.8 UPF0118 membrane protein yueF OS=Bacillus subtilis GN=yueF PE=3 SV=1,365,2.70194e-64,36,361,369,3,350,4,358,96.1,95.9,8,8,7.65,AI-2E,None,PF01594,PF01594,False
