#Query_id,Hit_xid,Hit_tcid,Hit_desc,Match_length,e-value,%_identity,Query_Length,Hit_Length,Q_start,Q_end,S_start,S_end,Query_Coverage,Hit_Coverage,Query_n_TMS,Hit_n_TMS,TM_Overlap_Score,Family_Abrv,Predicted_Substrate,Query_Pfam,Subject_Pfam
WP_046619788.1,P0ADL1,2.A.1.2.26,gnl|BL_ORD_ID|8755 gnl|TC-DB|P0ADL1|2.A.1.2.26 Purine ribonucleoside efflux pump nepI - Escherichia coli.,384,3.70677e-90,36,402,396,15,398,12,394,95.3,96.5,12,12,12.0,MFS,"CHEBI:8639;7H-purine, CHEBI:26399;purine ribonucleoside",PF07690,PF07690
WP_012969015.1,P39386,2.A.1.2.52,gnl|BL_ORD_ID|10265 gnl|TC-DB|P39386|2.A.1.2.52 Multidrug resistance protein MdtM OS=Escherichia coli (strain K12) GN=mdtM PE=1 SV=1,397,0.0,78,415,410,8,404,4,400,95.4,96.6,12,12,12.0,MFS,"CHEBI:3098;bile acid, CHEBI:8641;puromycin","PF07690,PF00083","PF07690,PF00083"
WP_100781032.1,P31126,2.A.1.2.55,gnl|BL_ORD_ID|9751 gnl|TC-DB|P31126|2.A.1.2.55 Uncharacterized MFS-type transporter ydeE OS=Escherichia coli (strain K12) GN=ydeE PE=3 SV=2,389,0.0,72,397,395,1,388,1,389,97.5,98.2,12,12,12.0,MFS,"CHEBI:16670;peptide, CHEBI:4634;dipeptide, CHEBI:22599;arabinose, CHEBI:23888;drug",PF07690,PF07690
WP_012542696.1,P77726,2.A.1.2.60,gnl|BL_ORD_ID|11531 gnl|TC-DB|P77726|2.A.1.2.60 Inner membrane transport protein YajR OS=Escherichia coli (strain K12) GN=yajR PE=1 SV=2,452,0.0,82,454,454,1,452,1,452,99.3,99.3,12,12,12.0,MFS,,"PF07690,PF00083","PF07690,PF07690,PF00083"
WP_012541514.1,P37597,2.A.1.2.62,gnl|BL_ORD_ID|10107 gnl|TC-DB|P37597|2.A.1.2.62 Inner membrane transport protein ydhC OS=Escherichia coli (strain K12) GN=ydhC PE=1 SV=3,386,0.0,75,393,403,3,386,2,387,97.5,95.5,11,12,11.0,MFS,"CHEBI:9337;sulfathiazole, CHEBI:9332;sulfamethoxazole, CHEBI:9328;sulfadiazine, CHEBI:35358;sulfonamide, CHEBI:17258;7H-purine, CHEBI:2470;adenine, CHEBI:2472;adenosine, CHEBI:5564;guanosine, CHEBI:5927;inosine, CHEBI:7490;nebularine, CHEBI:22599;arabinose, CHEBI:23888;drug","PF07690,PF00083,PF13347","PF07690,PF00083"
WP_016161205.1,P77389,2.A.1.2.65,gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1,382,0.0,88,388,389,1,382,1,382,98.2,97.9,12,12,12.0,MFS,,"PF07690,PF06779,PF00083","PF07690,PF06779,PF00083"
WP_008805102.1,P77389,2.A.1.2.65,gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1,377,2.32963e-96,42,395,389,17,391,9,379,94.7,95.1,12,12,12.0,MFS,,"PF07690,PF00083","PF07690,PF06779,PF00083"
WP_023339614.1,P77389,2.A.1.2.65,gnl|BL_ORD_ID|11510 gnl|TC-DB|P77389|2.A.1.2.65 Inner membrane transport protein ydhP OS=Escherichia coli (strain K12) GN=ydhP PE=1 SV=1,378,1.53515e-94,43,396,389,5,381,7,378,94.9,95.4,12,12,12.0,MFS,,"PF07690,PF07690,PF06779,PF00083","PF07690,PF06779,PF00083"
WP_100780921.1,O53183,2.A.1.2.71,gnl|BL_ORD_ID|7312 gnl|TC-DB|O53183|2.A.1.2.71 Uncharacterized MFS-type transporter Rv2456c/MT2531 OS=Mycobacterium tuberculosis GN=Rv2456c PE=3 SV=1,392,7.05414e-67,35,405,418,4,390,11,400,95.3,93.1,12,11,11.0,MFS,,PF07690,"PF07690,PF07690,PF12832"
WP_100781022.1,Q1CZY0,2.A.1.2.83,gnl|BL_ORD_ID|12879 gnl|TC-DB|Q1CZY0|2.A.1.2.83 Major facilitator family protein MmrA OS=Myxococcus xanthus (strain DK 1622) GN=mmrA PE=4 SV=1,398,9.56869e-42,26,402,425,9,392,3,399,95.3,93.2,12,12,12.0,MFS,"CHEBI:4883;ethidium bromide, CHEBI:2642;alpha-amino acid, CHEBI:7629;norfloxacin, CHEBI:45745;streptomycin",PF07690,"PF07690,PF00083,PF06609"
WP_032753819.1,Q8NLD6,2.A.1.2.87,gnl|BL_ORD_ID|16639 gnl|TC-DB|Q8NLD6|2.A.1.2.87 Arabinose efflux permease OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025) GN=cg3334 PE=4 SV=1,372,7.17919e-09,23,390,392,24,388,16,356,93.3,86.7,12,12,11.0,MFS,"CHEBI:2683;ampicillin, CHEBI:7456;nalidixic acid, CHEBI:26401;purines, CHEBI:9555;tioguanine, CHEBI:50667;mercaptopurine",PF07690,PF07690
WP_016162000.1,I7FD23,2.A.1.2.97,"gnl|BL_ORD_ID|5383 gnl|TC-DB|I7FD23|2.A.1.2.97 Drug resistance transporter, Bcr/CflA family OS=Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) GN=MSMEI_2916 PE=4 SV=1",382,1.23657e-72,36,387,428,5,375,15,391,95.6,87.9,12,12,12.0,MFS,"CHEBI:3717;ciprofloxacin, CHEBI:23888;drug","PF07690,PF00083,PF06779","PF07690,PF00083"
WP_032754066.1,B2FL19,2.A.1.2.122,gnl|BL_ORD_ID|1695 gnl|TC-DB|B2FL19|2.A.1.2.122 Putative transmembrane MFS family transporter OS=Stenotrophomonas maltophilia (strain K279a) OX=522373 GN=Smlt0549 PE=4 SV=1,379,5.96904e-73,37,396,379,16,388,6,375,93.9,97.4,12,12,12.0,MFS,"CHEBI:48958;1,1'-azobis(N,N-dimethylformamide)",PF07690,PF07690
WP_008806145.1,P0AEJ0,2.A.1.3.2,gnl|BL_ORD_ID|8782 gnl|TC-DB|P0AEJ0|2.A.1.3.2 Multidrug resistance protein B - Escherichia coli.,512,0.0,94,512,512,1,512,1,512,99.8,99.8,14,14,14.0,MFS,"CHEBI:8829;rhodamine 6G, CHEBI:23614;deoxycholate, CHEBI:3259;CCCP, CHEBI:7456;nalidixic acid, CHEBI:4864;17beta-estradiol, CHEBI:8453;progesterone",PF07690,PF07690
WP_100780916.1,Q54806,2.A.1.3.5,gnl|BL_ORD_ID|14020 gnl|TC-DB|Q54806|2.A.1.3.5 INTEGRAL MEMBRANE PROTEIN - Streptomyces pristinaespiralis.,453,2.37837e-43,29,510,501,20,465,26,457,87.3,86.0,14,14,13.0,MFS,"CHEBI:5584;hydron, CHEBI:8417;pristinamycin IA, CHEBI:9997;pristinamycin IIA, CHEBI:29673;rifamycin SV",PF07690,"PF07690,PF05977,PF00083"
WP_012968097.1,P37594,2.A.1.3.14,gnl|BL_ORD_ID|10106 gnl|TC-DB|P37594|2.A.1.3.14 Methyl viologen resistance protein smvA - Salmonella typhimurium.,494,0.0,73,499,495,1,494,1,494,98.8,99.6,15,14,14.0,MFS,"CHEBI:383703;3,6-diamino-10-methylacridinium chloride, CHEBI:90405;pyronin B, CHEBI:4883;ethidium bromide, CHEBI:5584;hydron, CHEBI:44107;malachite green cation, CHEBI:3056;Benzyl viologen",PF07690,PF07690
WP_032731027.1,P76269,2.A.1.3.17,gnl|BL_ORD_ID|11455 gnl|TC-DB|P76269|2.A.1.3.17 Hypothetical transport protein yebQ - Escherichia coli.,455,0.0,80,456,457,1,455,1,455,99.6,99.3,14,14,14.0,MFS,CHEBI:9731;trimethoprim,"PF07690,PF00083","PF07690,PF00083"
WP_046620180.1,P76269,2.A.1.3.17,gnl|BL_ORD_ID|11455 gnl|TC-DB|P76269|2.A.1.3.17 Hypothetical transport protein yebQ - Escherichia coli.,434,4.0577900000000006e-129,46,460,457,14,445,16,449,93.7,94.7,14,14,14.0,MFS,CHEBI:9731;trimethoprim,"PF07690,PF00083","PF07690,PF00083"
WP_100781234.1,P76269,2.A.1.3.17,gnl|BL_ORD_ID|11455 gnl|TC-DB|P76269|2.A.1.3.17 Hypothetical transport protein yebQ - Escherichia coli.,444,2.7739499999999998e-95,37,462,457,11,452,7,450,95.5,96.9,14,14,14.0,MFS,CHEBI:9731;trimethoprim,"PF07690,PF00083","PF07690,PF00083"
WP_100781010.1,Q9KIH3,2.A.1.3.18,gnl|BL_ORD_ID|18353 gnl|TC-DB|Q9KIH3|2.A.1.3.18 Putative transport protein RmrB - Rhizobium etli.,520,7.32437e-99,33,520,527,1,519,1,520,99.6,98.5,14,13,13.0,MFS,"CHEBI:30762;salicylate, CHEBI:5077;flavonoid, CHEBI:62488;signalling molecule, CHEBI:26115;phytoalexin, CHEBI:23888;drug",PF07690,PF07690
WP_008805106.1,Q9KIH3,2.A.1.3.18,gnl|BL_ORD_ID|18353 gnl|TC-DB|Q9KIH3|2.A.1.3.18 Putative transport protein RmrB - Rhizobium etli.,490,5.47511e-24,22,550,527,41,522,25,506,87.5,91.3,14,13,13.0,MFS,"CHEBI:30762;salicylate, CHEBI:5077;flavonoid, CHEBI:62488;signalling molecule, CHEBI:26115;phytoalexin, CHEBI:23888;drug",PF07690,PF07690
WP_096834643.1,O51918,2.A.1.3.24,gnl|BL_ORD_ID|7299 gnl|TC-DB|O51918|2.A.1.3.24 VceA - Vibrio cholerae.,357,3.95752e-50,34,361,395,25,361,27,380,93.1,89.4,1,3,1.0,MFS,"CHEBI:23614;deoxycholate, CHEBI:3259;CCCP, CHEBI:3603;chloramphenicol, CHEBI:7456;nalidixic acid","PF13437,PF16576,PF13533,PF00529","PF13437,PF00529,PF16576"
WP_012541064.1,P36554,2.A.1.3.26,gnl|BL_ORD_ID|10058 gnl|TC-DB|P36554|2.A.1.3.26 Inner membrane transport protein yegB - Escherichia coli.,469,0.0,84,471,471,1,469,1,469,99.4,99.4,14,14,14.0,MFS,"CHEBI:23614;deoxycholate, CHEBI:7644;novobiocin, CHEBI:22599;arabinose","PF07690,PF05977,PF00083","PF07690,PF05977"
WP_039102659.1,Q9ZGB6,2.A.1.3.32,gnl|BL_ORD_ID|19609 gnl|TC-DB|Q9ZGB6|2.A.1.3.32 LanJ OS=Streptomyces cyanogenus GN=lanJ PE=4 SV=1,494,1.95383e-118,38,497,517,5,495,12,502,98.6,94.8,14,14,14.0,MFS,CHEBI:70064;Landomycin A,"PF07690,PF00083,PF06609,PF12832","PF07690,PF00083,PF06609"
WP_023297179.1,D9X7X8,2.A.1.3.38,gnl|BL_ORD_ID|3527 gnl|TC-DB|D9X7X8|2.A.1.3.38 Transmembrane efflux protein OS=Streptomyces viridochromogenes DSM 40736 GN=SSQG_02504 PE=4 SV=1,454,1.19237e-115,44,475,479,9,462,24,474,95.4,93.9,14,14,14.0,MFS,,"PF07690,PF00083",PF07690
WP_023298093.1,D9X7X8,2.A.1.3.38,gnl|BL_ORD_ID|3527 gnl|TC-DB|D9X7X8|2.A.1.3.38 Transmembrane efflux protein OS=Streptomyces viridochromogenes DSM 40736 GN=SSQG_02504 PE=4 SV=1,473,9.17247e-82,34,485,479,9,479,12,479,96.9,97.5,13,14,13.0,MFS,,PF07690,PF07690
WP_008806705.1,P31474,2.A.1.3.51,gnl|BL_ORD_ID|9773 gnl|TC-DB|P31474|2.A.1.3.51 Probable transport protein hsrA OS=Escherichia coli (strain K12) GN=hsrA PE=1 SV=1,464,0.0,84,465,475,1,464,1,464,99.6,97.5,14,14,14.0,MFS,,"PF07690,PF07690","PF07690,PF00083"
WP_012541236.1,P31474,2.A.1.3.51,gnl|BL_ORD_ID|9773 gnl|TC-DB|P31474|2.A.1.3.51 Probable transport protein hsrA OS=Escherichia coli (strain K12) GN=hsrA PE=1 SV=1,469,6.922009999999999e-101,34,473,475,5,473,1,463,98.9,97.3,14,14,14.0,MFS,,"PF07690,PF06609","PF07690,PF00083"
WP_008805235.1,D1GUL7,2.A.1.3.59,gnl|BL_ORD_ID|3013 gnl|TC-DB|D1GUL7|2.A.1.3.59 Putative transporter protein OS=Staphylococcus aureus (strain TW20 / 0582) GN=norC PE=4 SV=1,445,1.10382e-159,51,463,462,13,456,7,448,95.7,95.5,14,14,14.0,MFS,"CHEBI:35190;diterpene, CHEBI:23765;quinolone","PF07690,PF07690",PF07690
WP_012968499.1,Q7A3S4,2.A.1.3.61,gnl|BL_ORD_ID|15369 gnl|TC-DB|Q7A3S4|2.A.1.3.61 SA2203 protein OS=Staphylococcus aureus (strain N315) GN=SA2203 PE=4 SV=1,401,1.8462700000000002e-56,27,480,479,34,430,15,410,82.5,82.5,14,14,13.0,MFS,"CHEBI:8829;rhodamine 6G, CHEBI:4883;ethidium bromide, CHEBI:35268;quaternary ammonium salt, CHEBI:9502;tetraphenylphosphonium, CHEBI:5742;2'-(4-ethoxyphenyl)-5-(4-methylpiperazin-1-yl)-2,5'-bibenzimidazole, CHEBI:2496;doxorubicin, CHEBI:4330;daunorubicin, CHEBI:22582;antimicrobial agent",PF07690,PF07690
WP_032432808.1,Q0S4G7,2.A.1.3.64,"gnl|BL_ORD_ID|12489 gnl|TC-DB|Q0S4G7|2.A.1.3.64 Multidrug transporter, MFS superfamily protein OS=Rhodococcus sp. (strain RHA1) GN=RHA1_ro05792 PE=4 SV=1",133,0.000981683,32,201,513,10,136,98,216,62.7,23.0,3,14,2.0,MFS,CHEBI:29747;cholate,PF06805,"PF07690,PF07690,PF00083,PF00083"
WP_100781397.1,D5UKP1,2.A.1.3.80,"gnl|BL_ORD_ID|3333 gnl|TC-DB|D5UKP1|2.A.1.3.80 Drug resistance transporter, EmrB/QacA subfamily OS=Cellulomonas flavigena (strain ATCC 482 / DSM 20109 / NCIB 8073 / NRS 134) OX=446466 GN=Cfla_0952 PE=3 SV=1",402,2.62924e-35,27,400,540,14,354,23,424,85.0,74.3,12,12,9.0,MFS,,"PF07690,PF07690","PF07690,PF00083"
WP_012968223.1,B4E7L4,2.A.1.3.82,gnl|BL_ORD_ID|1869 gnl|TC-DB|B4E7L4|2.A.1.3.82 Putative multidrug resistance transporter protein OS=Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) OX=216591 GN=BCAL1510 PE=3 SV=1,501,4.242999999999999e-171,48,512,519,13,510,16,516,97.1,96.3,14,14,14.0,MFS,CHEBI:23888;drug,"PF07690,PF00083","PF07690,PF06609,PF00083"
WP_004202242.1,P0AGC0,2.A.1.4.1,gnl|BL_ORD_ID|8857 gnl|TC-DB|P0AGC0|2.A.1.4.1 Hexose phosphate transport protein - Escherichia coli.,463,0.0,95,463,463,1,463,1,463,99.8,99.8,12,12,12.0,MFS,CHEBI:33447;phospho sugar,PF07690,PF07690
WP_002913019.1,P08194,2.A.1.4.3,gnl|BL_ORD_ID|8454 gnl|TC-DB|P08194|2.A.1.4.3 Glycerol-3-phosphate transporter (G-3-P transporter) (G-3-P permease) - Escherichia coli.,447,0.0,93,448,452,1,447,1,447,99.6,98.7,12,12,12.0,MFS,CHEBI:14336;glycerol 1-phosphate,PF07690,PF07690
WP_100781517.1,P09836,2.A.1.4.4,gnl|BL_ORD_ID|8525 gnl|TC-DB|P09836|2.A.1.4.4 Regulatory protein uhpC - Escherichia coli.,439,0.0,89,442,439,1,439,1,439,99.1,99.8,12,12,12.0,MFS,"CHEBI:7793;phosphate(3-), CHEBI:47878;hexose phosphate",PF07690,PF07690
WP_023297211.1,Q9Z7N9,2.A.1.4.6,gnl|BL_ORD_ID|19582 gnl|TC-DB|Q9Z7N9|2.A.1.4.6 Probable hexose phosphate transport protein - Chlamydia pneumoniae (Chlamydophila pneumoniae).,413,1.4996800000000001e-68,34,452,455,12,399,10,418,85.6,89.7,12,10,9.0,MFS,CHEBI:4170;D-glucopyranose 6-phosphate,PF07690,"PF07690,PF00083"
WP_008804978.1,P02920,2.A.1.5.1,gnl|BL_ORD_ID|8232 gnl|TC-DB|P02920|2.A.1.5.1 Lactose permease (Lactose-proton symport) - Escherichia coli.,395,0.0,62,421,417,13,407,8,402,93.6,94.5,12,12,12.0,MFS,"CHEBI:17306;maltose, CHEBI:28053;melibiose, CHEBI:17716;lactose, CHEBI:17992;sucrose, CHEBI:546840;4-nitrophenyl alpha-D-galactoside, CHEBI:355715;4-nitrophenyl-beta-D-galactoside, CHEBI:17540;methyl beta-D-galactoside","PF01306,PF07690,PF12832","PF01306,PF07690,PF12832"
WP_008807889.1,P96517,2.A.1.5.4,gnl|BL_ORD_ID|11745 gnl|TC-DB|P96517|2.A.1.5.4 MelY - Enterobacter cloacae.,408,0.0,82,421,425,1,408,1,408,96.7,95.8,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:6733;melibiose, CHEBI:6353;alpha-lactose","PF01306,PF07690,PF12832,PF13347","PF01306,PF07690,PF12832,PF13347"
WP_012968644.1,P96517,2.A.1.5.4,gnl|BL_ORD_ID|11745 gnl|TC-DB|P96517|2.A.1.5.4 MelY - Enterobacter cloacae.,399,1.9056400000000002e-106,40,413,425,7,397,13,410,94.4,93.4,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:6733;melibiose, CHEBI:6353;alpha-lactose","PF01306,PF07690,PF12832","PF01306,PF07690,PF12832,PF13347"
WP_012540640.1,V9SGD8,2.A.1.5.6,gnl|BL_ORD_ID|20546 gnl|TC-DB|V9SGD8|2.A.1.5.6 Sugar transporter OS=Escherichia coli OX=562 GN=RCS78_P0228 PE=4 SV=1,413,0.0,84,413,412,2,413,1,412,99.5,99.8,12,12,12.0,MFS,CHEBI:50699;oligosaccharide,"PF01306,PF12832,PF07690","PF01306,PF12832,PF07690"
WP_032432118.1,P16482,2.A.1.6.1,gnl|BL_ORD_ID|9222 gnl|TC-DB|P16482|2.A.1.6.1 Citrate-proton symporter (Citrate transporter) (Citrate carrier protein) - Klebsiella pneumoniae.,419,0.0,99,431,444,13,431,26,444,97.0,94.1,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:50744;citrate salt","PF00083,PF00083,PF07690,PF07690","PF00083,PF00083,PF07690,PF07690"
WP_012540846.1,P0AEX3,2.A.1.6.2,gnl|BL_ORD_ID|8797 gnl|TC-DB|P0AEX3|2.A.1.6.2 Alpha-ketoglutarate permease - Escherichia coli.,432,0.0,87,432,432,1,432,1,432,99.8,99.8,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:16810;2-oxoglutarate(2-), CHEBI:22599;arabinose","PF00083,PF00083,PF07690,PF07690","PF00083,PF00083,PF07690,PF13347"
WP_008807240.1,P0C0L7,2.A.1.6.4,gnl|BL_ORD_ID|8875 gnl|TC-DB|P0C0L7|2.A.1.6.4 Proline/betaine transporter - Escherichia coli.,500,0.0,91,500,500,1,500,1,500,99.8,99.8,12,12,12.0,MFS,"CHEBI:9175;sodium(1+), CHEBI:5584;hydron, CHEBI:26272;L-proline betaine, CHEBI:3424;carnitinium, CHEBI:3073;glycine betaine, CHEBI:7077;N,N-dimethylglycine, CHEBI:26271;proline, CHEBI:9406;taurine, CHEBI:17964;pipecolic acid, CHEBI:4756;ectoine, CHEBI:86390;3-pyridylacetic acid","PF00083,PF07690,PF07690,PF08946","PF00083,PF07690,PF07690,PF08946,PF13347"
WP_008804149.1,P76350,2.A.1.6.6,gnl|BL_ORD_ID|11461 gnl|TC-DB|P76350|2.A.1.6.6 Shikimate transporter - Escherichia coli.,435,0.0,86,439,438,1,434,1,433,98.6,98.6,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:9133;shikimic acid","PF07690,PF07690,PF00083,PF13347","PF07690,PF07690,PF00083,PF00083"
WP_100781168.1,P76350,2.A.1.6.6,gnl|BL_ORD_ID|11461 gnl|TC-DB|P76350|2.A.1.6.6 Shikimate transporter - Escherichia coli.,421,4.08294e-105,38,441,438,2,419,8,427,94.6,95.7,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:9133;shikimic acid","PF00083,PF07690,PF07690","PF07690,PF07690,PF00083,PF00083"
WP_012968692.1,P0A2G3,2.A.1.6.7,gnl|BL_ORD_ID|8550 gnl|TC-DB|P0A2G3|2.A.1.6.7 Citrate-proton symporter - Salmonella typhimurium.,429,0.0,90,431,434,2,430,5,433,99.3,98.6,12,12,12.0,MFS,"CHEBI:50744;citrate salt, CHEBI:62517;tricarballylate","PF00083,PF07690","PF00083,PF00083,PF07690"
WP_012967096.1,P37643,2.A.1.6.10,gnl|BL_ORD_ID|10118 gnl|TC-DB|P37643|2.A.1.6.10 Inner membrane metabolite transport protein yhjE OS=Escherichia coli (strain K12) GN=yhjE PE=1 SV=1,440,0.0,92,440,440,1,440,1,440,99.8,99.8,12,12,12.0,MFS,CHEBI:25212;metabolite,"PF00083,PF00083,PF07690,PF07690","PF00083,PF00083,PF07690,PF07690"
WP_008806271.1,P11551,2.A.1.7.1,gnl|BL_ORD_ID|9041 gnl|TC-DB|P11551|2.A.1.7.1 L-fucose permease - Escherichia coli.,438,0.0,90,436,438,1,436,1,438,99.8,99.8,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:2181;L-fucopyranose","PF07690,PF00083","PF07690,PF00083"
WP_002920240.1,P60778,2.A.1.7.14,gnl|BL_ORD_ID|11130 gnl|TC-DB|P60778|2.A.1.7.14 Protein tsgA OS=Escherichia coli (strain K12) GN=tsgA PE=1 SV=1,389,0.0,87,395,393,1,389,1,388,98.2,98.5,12,12,12.0,MFS,,PF07690,PF07690
WP_032733224.1,P10903,2.A.1.8.1,gnl|BL_ORD_ID|9005 gnl|TC-DB|P10903|2.A.1.8.1 Nitrite extrusion protein 1 (Nitrite facilitator 1) - Escherichia coli.,459,0.0,86,462,463,1,459,1,459,99.1,98.9,12,12,12.0,MFS,"CHEBI:5584;hydron, CHEBI:7585;nitrite, CHEBI:71263;nitrate",PF07690,PF07690
WP_100781267.1,P0AFF4,2.A.1.10.1,gnl|BL_ORD_ID|8822 gnl|TC-DB|P0AFF4|2.A.1.10.1 Nucleoside permease nupG - Escherichia coli.,411,0.0,88,417,418,1,411,1,411,98.3,98.1,12,12,12.0,MFS,"CHEBI:4053;cytidine, CHEBI:2472;adenosine, CHEBI:5564;guanosine, CHEBI:9579;thymidine, CHEBI:5927;inosine","PF03825,PF12832,PF07690","PF03825,PF12832"
WP_012542531.1,P76417,2.A.1.10.3,gnl|BL_ORD_ID|11467 gnl|TC-DB|P76417|2.A.1.10.3 Putative nucleoside transporter yegT OS=Escherichia coli (strain K12) GN=yegT PE=1 SV=1,405,8.51935e-93,39,401,425,9,399,6,406,97.3,94.1,12,12,12.0,MFS,CHEBI:24280;D-glucosyl group,"PF03825,PF12832","PF03825,PF12832,PF07690"
WP_023297642.1,Q51330,2.A.1.11.1,gnl|BL_ORD_ID|13925 gnl|TC-DB|Q51330|2.A.1.11.1 OXALATE:FORMATE ANTIPORT PROTEIN - Oxalobacter formigenes.,394,1.4003999999999999e-67,32,432,418,29,420,16,397,90.5,91.1,12,11,11.0,MFS,,"PF07690,PF07690","PF07690,PF07690"
WP_012540343.1,P37662,2.A.1.11.3,gnl|BL_ORD_ID|10126 gnl|TC-DB|P37662|2.A.1.11.3 Inner membrane protein yhjX OS=Escherichia coli (strain K12) GN=yhjX PE=1 SV=1,400,0.0,88,401,402,1,400,1,399,99.5,99.0,12,12,12.0,MFS,CHEBI:15361;pyruvate,"PF07690,PF07690","PF07690,PF07690"
WP_012541690.1,AOW29153,2.A.1.12.3,gnl|BL_ORD_ID|1371 gnl|TC-DB|AOW29153.1|2.A.1.12.3 Jen2p [Candida albicans SC5314],408,8.57413e-79,36,410,513,1,393,70,467,95.6,77.4,12,9,9.0,MFS,"CHEBI:50744;citrate salt, CHEBI:16810;2-oxoglutarate(2-), CHEBI:15595;malate(2-), CHEBI:30031;succinate(2-), CHEBI:29806;fumarate(2-), CHEBI:24996;lactate","PF07690,PF07690,PF00083,PF00083","PF00083,PF07690,PF07690"
WP_032754356.1,P42237,2.A.1.14.1,gnl|BL_ORD_ID|10449 gnl|TC-DB|P42237|2.A.1.14.1 Probable glucarate transporter (D-glucarate permease) - Bacillus subtilis.,430,5.30215e-88,36,439,455,8,423,15,440,94.5,93.4,12,12,12.0,MFS,CHEBI:14311;glucarate(2-),"PF07690,PF00083","PF07690,PF07690"
WP_008806658.1,P42237,2.A.1.14.1,gnl|BL_ORD_ID|10449 gnl|TC-DB|P42237|2.A.1.14.1 Probable glucarate transporter (D-glucarate permease) - Bacillus subtilis.,436,2.4857400000000003e-70,31,427,455,4,426,16,446,98.8,94.5,11,12,11.0,MFS,CHEBI:14311;glucarate(2-),"PF07690,PF07690,PF00083","PF07690,PF07690"
WP_082227404.1,P42237,2.A.1.14.1,gnl|BL_ORD_ID|10449 gnl|TC-DB|P42237|2.A.1.14.1 Probable glucarate transporter (D-glucarate permease) - Bacillus subtilis.,440,1.46932e-59,29,443,455,13,442,13,436,96.8,93.0,12,12,12.0,MFS,CHEBI:14311;glucarate(2-),"PF07690,PF07690","PF07690,PF07690"
WP_008806582.1,P0AA78,2.A.1.14.2,gnl|BL_ORD_ID|8648 gnl|TC-DB|P0AA78|2.A.1.14.2 Hexuronate transporter - Escherichia coli.,417,0.0,93,433,472,1,417,41,457,96.1,88.1,11,13,11.0,MFS,"CHEBI:24175;galacturonate, CHEBI:15748;D-glucuronate, CHEBI:4167;D-glucopyranose","PF07690,PF07690",PF07690
WP_012968650.1,P0AA78,2.A.1.14.2,gnl|BL_ORD_ID|8648 gnl|TC-DB|P0AA78|2.A.1.14.2 Hexuronate transporter - Escherichia coli.,416,1.46229e-128,44,433,472,16,430,42,457,95.6,87.9,10,13,10.0,MFS,"CHEBI:24175;galacturonate, CHEBI:15748;D-glucuronate, CHEBI:4167;D-glucopyranose","PF07690,PF00083",PF07690
WP_012968451.1,P70786,2.A.1.14.3,gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.,432,0.0,74,436,449,3,434,20,449,98.9,95.5,12,12,12.0,MFS,CHEBI:35396;tartrate,PF07690,PF07690
WP_022065928.1,P70786,2.A.1.14.3,gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.,421,2.6592700000000003e-126,44,444,449,10,430,18,435,94.6,92.9,12,12,12.0,MFS,CHEBI:35396;tartrate,PF07690,PF07690
WP_043875087.1,P70786,2.A.1.14.3,gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.,423,3.49035e-122,44,437,449,4,425,21,439,96.3,93.1,12,12,12.0,MFS,CHEBI:35396;tartrate,PF07690,PF07690
WP_012968954.1,P70786,2.A.1.14.3,gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.,410,1.91541e-65,32,434,449,12,414,33,435,92.6,89.5,12,12,12.0,MFS,CHEBI:35396;tartrate,PF07690,PF07690
WP_039102638.1,P70786,2.A.1.14.3,gnl|BL_ORD_ID|11301 gnl|TC-DB|P70786|2.A.1.14.3 Putative tartrate transporter - Agrobacterium vitis.,430,6.066709999999999e-65,30,439,449,14,433,28,447,95.4,93.3,12,12,12.0,MFS,CHEBI:35396;tartrate,"PF07690,PF07690",PF07690
