Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.5.33	I0C488	YP_499907.1	328	0.0	98	328	351	1	328	24	351	99.7	93.2	6	6	6.2	ABC	CHEBI:25517;nickel(2+)	PF00528,PF19300	PF00528,PF19300	False	I0C7E7,G8V0I4
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.5.33	I0C487	YP_499906.1	276	0.0	99	276	279	1	276	4	279	99.6	98.6	5	5	5.5	ABC	CHEBI:25517;nickel(2+)	PF00528	PF00528	False	I0C7E7,G8V0I4
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.5.43	Q2FVE7	YP_501226.1	532	0.0	100	532	532	1	532	1	532	99.8	99.8	1	1	0.85	ABC	None	PF00496	PF00496	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.5.43	Q2FVE9	YP_501224.1	289	0.0	100	289	289	1	289	1	289	99.7	99.7	5	5	6.0	ABC	None	PF00528,PF12911	PF00528,PF12911	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.5.43	Q2FVE8	YP_501225.1	311	0.0	100	311	311	1	311	1	311	99.7	99.7	6	6	6.05	ABC	None	PF00528,PF19300	PF00528,PF19300	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.5.43	Q2FVF1	YP_501222.1	249	9.20021e-180	100	249	249	1	249	1	249	99.6	99.6	1	1	0.95	ABC	None	PF00005	PF00005	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.7.5	O51234	YP_499914.1	292	1.0589499999999999e-49	36	308	302	20	300	6	292	90.9	94.7	6	6	4.8	ABC	CHEBI:7793;phosphate(3-)	PF00528	PF00528	False	O51235
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.7.6	AAZ57802	YP_499913.1	278	7.08379e-42	31	305	304	23	291	16	287	87.9	89.1	6	6	5.45	ABC	CHEBI:5926;triphosphate(5-)	PF00528	PF00528	False	AAZ57801,AAZ57803,AAX46970
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.8.1	P37329	YP_501011.1	239	1.1702400000000001e-29	36	260	257	34	258	24	254	86.2	89.5	1	1	0.35	ABC	CHEBI:6967;molybdate	PF13531,PF01547	PF13531,PF01547	False	P0AF01,P09833
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.8.2	Q8TJ86	YP_501010.1	212	5.39525e-52	41	223	222	5	216	10	221	94.6	95.0	5	5	4.65	ABC	CHEBI:6967;molybdate	PF00528	PF00528	False	Q8TTV0,Q8TTV2
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.9.3	Q119I8	YP_498703.1	264	3.30453e-51	38	266	272	2	262	5	268	97.7	96.7	6	6	5.7	ABC	CHEBI:29197;phosphite(3-)	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.9.3	Q119I8	YP_498702.1	261	8.5735e-50	35	271	272	17	271	17	272	93.7	93.8	6	6	5.75	ABC	CHEBI:29197;phosphite(3-)	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.9.3	Q119I9	YP_498705.1	317	7.04791e-24	21	318	298	5	315	8	290	97.5	94.6	1	1	0.85	ABC	CHEBI:29197;phosphite(3-)	PF12974,PF09084,PF00497	PF12974	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.11.8	Q7A676	YP_499598.1	357	0.0	100	357	357	1	357	1	357	99.7	99.7	1	1	0.95	ABC	CHEBI:9218;spermidine, CHEBI:9219;spermine	PF13416,PF13343,PF01547,PF13531,PF02030	PF13416,PF13343,PF01547,PF13531,PF02030	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.11.8	Q7A678	YP_499596.1	265	0.0	99	265	265	1	265	1	265	99.6	99.6	6	6	7.1	ABC	CHEBI:9218;spermidine, CHEBI:9219;spermine	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.11.8	Q7A677	YP_499597.1	269	0.0	100	269	269	1	269	1	269	99.6	99.6	6	6	7.45	ABC	CHEBI:9218;spermidine, CHEBI:9219;spermine	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.12.4	O32243	YP_501203.1	306	1.12755e-121	56	313	303	1	306	1	303	97.4	99.7	1	1	0.9	ABC	CHEBI:17237;(E)-4-(trimethylammonio)but-2-enoate, CHEBI:16244;4-(trimethylammonio)butanoate, CHEBI:26272;L-proline betaine, CHEBI:3665;choline, CHEBI:3424;carnitinium, CHEBI:3073;glycine betaine, CHEBI:4756;ectoine, CHEBI:16457;S,S-dimethyl-beta-propiothetin, CHEBI:4623;(carboxymethyl)(dimethyl)sulfonium	PF04069	PF04069	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.12.4	O34742	YP_501202.1	216	2.82326e-93	59	231	229	5	220	3	218	93.1	93.9	5	5	5.4	ABC	CHEBI:17237;(E)-4-(trimethylammonio)but-2-enoate, CHEBI:16244;4-(trimethylammonio)butanoate, CHEBI:26272;L-proline betaine, CHEBI:3665;choline, CHEBI:3424;carnitinium, CHEBI:3073;glycine betaine, CHEBI:4756;ectoine, CHEBI:16457;S,S-dimethyl-beta-propiothetin, CHEBI:4623;(carboxymethyl)(dimethyl)sulfonium	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.12.4	O34878	YP_501204.1	208	2.2531300000000002e-77	52	211	217	1	208	4	211	98.1	95.4	5	5	4.85	ABC	CHEBI:17237;(E)-4-(trimethylammonio)but-2-enoate, CHEBI:16244;4-(trimethylammonio)butanoate, CHEBI:26272;L-proline betaine, CHEBI:3665;choline, CHEBI:3424;carnitinium, CHEBI:3073;glycine betaine, CHEBI:4756;ectoine, CHEBI:16457;S,S-dimethyl-beta-propiothetin, CHEBI:4623;(carboxymethyl)(dimethyl)sulfonium	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.12.8	Q93A34	YP_499292.1	504	0.0	63	504	504	1	504	1	504	99.8	99.8	6	6	5.7	ABC	CHEBI:3073;glycine betaine, CHEBI:26271;proline	PF04069,PF00528	PF04069,PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.1	P15028	YP_499529.1	281	1.5704899999999999e-52	37	287	300	3	282	23	290	97.2	89.0	1	1	0.0	ABC	CHEBI:84734;Fe(III)-complexed siderophore	PF01497	PF01497	False	P15029,P15031,P15030
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.7	Q9X664	YP_499212.1	334	0.0	100	334	341	1	334	8	341	99.7	97.7	8	9	8.5	ABC	CHEBI:28163;iron(III) hydroxamate	PF01032	PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.7	Q93PN3	YP_500729.1	303	0.0	100	303	303	1	303	1	303	99.7	99.7	2	2	1.9	ABC	CHEBI:28163;iron(III) hydroxamate	PF01497	PF01497	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.8	Q8GRB1	YP_500898.1	318	2.8405199999999998e-86	43	322	323	7	322	5	321	97.8	97.8	10	9	8.4	ABC	CHEBI:84633;iron(III) vibrioferrin	PF01032,PF00950	PF01032	False	Q8GRB2
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.8	Q8GRB3	YP_500900.1	321	1.13582e-52	35	327	307	1	321	1	303	97.9	98.4	1	1	0.6	ABC	CHEBI:84633;iron(III) vibrioferrin	PF01497	PF01497	False	Q8GRB2
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.15	P40411	YP_499213.1	327	2.77174e-77	36	338	336	15	336	6	331	95.0	96.7	9	9	7.6	ABC	CHEBI:31432;corynebactin	PF01032	PF01032	False	P40409,P40410
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.16	A8GDS7	YP_499307.1	282	1.77436e-24	25	318	334	39	315	55	329	86.8	82.0	9	9	7.5	ABC	CHEBI:5651;ferroheme b	PF01032	PF01032	False	A8GDS6,A8GDS8
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.17	Q5HGV2	YP_499629.1	358	0.0	100	358	358	1	358	1	358	99.7	99.7	2	2	2.0	ABC	CHEBI:5651;ferroheme b			False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.17	Q7A651	YP_499631.1	252	5.50667e-171	100	258	322	1	252	2	253	97.3	78.0	7	9	7.1	ABC	CHEBI:5651;ferroheme b	PF01032	PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.17	Q7A651	YP_499632.1	68	3.55128e-41	100	97	322	30	97	255	322	69.1	20.8	2	9	1.9	ABC	CHEBI:5651;ferroheme b	PF01032	PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.24	P72590	YP_500899.1	322	4.00975e-71	36	343	343	22	341	24	343	93.0	93.0	9	9	7.95	ABC	CHEBI:84688;Fe(III)-complexed hydroxamate siderophore	PF01032,PF00950	PF01032	False	P72592,P72591,P72593
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.26	Q5SKA1	YP_499177.1	283	1.97679e-37	29	316	342	37	308	54	335	85.8	82.2	9	9	6.1	ABC	CHEBI:17439;cyanocob(III)alamin	PF01032,PF00950	PF01032,PF00950	False	Q5SKA0
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.28	O87493	YP_498672.1	304	0.0	100	304	332	1	304	29	332	99.7	91.3	9	10	8.5	ABC	None	PF01032,PF00950	PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.28	O87492	YP_498673.1	331	0.0	100	331	331	1	331	1	331	99.7	99.7	9	9	9.7	ABC	None	PF01032	PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.28	O87491	YP_498674.1	330	0.0	100	330	330	1	330	1	330	99.7	99.7	1	1	0.85	ABC	None	PF01497	PF01497	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.28	Q8KQR1	YP_499628.1	227	2.5499200000000002e-166	100	227	227	1	227	1	227	99.6	99.6	2	2	2.0	ABC	None	PF05031	PF05031,PF05031,PF05031	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.14.28	O87492	YP_499306.1	319	4.08504e-33	27	323	331	12	318	14	329	94.7	95.2	8	9	5.7	ABC	None	PF01032	PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.15.11	O34610	YP_500167.1	279	8.158200000000001e-54	34	287	280	5	281	3	273	96.2	96.4	9	8	6.2	ABC	CHEBI:10113;zinc(2+)	PF00950,PF01032	PF00950,PF01032	False	O34966
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.15.15	G0LRW7	YP_499195.1	312	0.0	99	312	309	1	312	1	309	99.7	99.7	1	1	0.85	ABC	CHEBI:29035;manganese(2+)	PF01297	PF01297	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.15.15	G0LRW8	YP_499196.1	278	0.0	100	278	278	1	278	1	278	99.6	99.6	9	9	9.0	ABC	CHEBI:29035;manganese(2+)	PF00950,PF01032	PF00950,PF01032	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.15.21	Q4V0W4	YP_500874.1	229	1.4474900000000001e-28	31	260	249	13	241	15	233	87.7	87.6	1	1	0.0	ABC	CHEBI:29035;manganese(2+)	PF00005	PF00005	False	Q4V0W6,Q4V0W5
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.17.10	P75851	YP_498738.1	245	1.32241e-47	33	253	263	8	249	7	251	95.3	92.8	7	6	5.4	ABC	CHEBI:33543;sulfonate	PF00528	PF00528	False	P75853,B1X8N7
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.24.1	P31547	YP_499009.1	208	1.33827e-68	50	219	217	11	218	9	216	94.5	95.4	5	5	5.65	ABC	CHEBI:6829;methionine	PF00528	PF00528	False	P28635
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.24.2	O32167	YP_499398.1	272	4.80497e-101	56	273	274	1	271	1	271	98.9	98.5	1	1	0.85	ABC	CHEBI:45761;L-methionine (R)-S-oxide residue, CHEBI:6829;methionine	PF03180	PF03180	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.24.2	O32168	YP_499397.1	216	1.75438e-97	64	231	222	16	231	7	222	93.1	96.8	5	5	6.1	ABC	CHEBI:45761;L-methionine (R)-S-oxide residue, CHEBI:6829;methionine	PF00528	PF00528	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.24.6	Q04MS8	YP_499010.1	278	9.357149999999999e-58	39	280	284	4	264	9	283	92.9	96.5	1	1	0.75	ABC	CHEBI:7990;peptide	PF03180	PF03180	False	Q04MS5,Q04MS6
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.25.1	Q6GUB0	YP_501014.1	177	1.61765e-46	42	184	189	1	172	1	177	92.9	93.1	5	5	5.5	ABC	CHEBI:3108;biotin	PF02632,PF07155	PF02632,PF02632	False	Q6GUB2,Q6GUB1
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.25.8	Q8Y456	YP_500949.1	264	1.14372e-88	48	268	265	1	264	1	264	98.1	99.2	6	5	4.5	ABC	CHEBI:136521;roseoflavin(1-), CHEBI:4960;FMN, CHEBI:4956;FAD, CHEBI:8843;riboflavin	PF02361	PF02361	False	Q71WH7,Q8Y5W0
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.26.5	A7NRF9	YP_499804.1	160	4.05669e-38	43	163	174	2	160	11	169	96.9	90.8	5	5	4.55	ABC	CHEBI:9530;thiamine(1+)	PF09512,PF12822	PF09512,PF12822	False	A7NRG0,A7NRG1
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
3.A.1.29.1	Q74I61	YP_501467.1	276	2.91705e-118	60	277	276	1	276	1	275	99.3	99.3	6	6	5.5	ABC	None	PF02361	PF02361	False	NA
Hit_tcid	Hit_xid	#Query_id	Match_length	e-value	%_identity	Query_Length	Hit_Length	Q_start	Q_end	S_start	S_end	Query_Coverage	Hit_Coverage	Query_n_TMS	Hit_n_TMS	TM_Overlap_Score	Family_Abrv	Predicted_Substrate	Query_Pfam	Subject_Pfam	isFusion	Missing_components
